,value,metric,type
587,1.7620633253213005,fde,ml
588,2.6017950650430373,fde,ml
589,8.754698665681945,fde,ml
590,1.8887824901872987,fde,ml
591,1.915189737142139,fde,ml
592,2.597636385917192,fde,ml
593,0.3812400645541705,fde,ml
594,1.3554740721318501,fde,ml
595,4.221460047792384,fde,ml
596,3.428436392598313,fde,ml
597,0.4668633071346648,fde,ml
598,3.0354733131638048,fde,ml
599,1.4124124690838595,fde,ml
600,0.36937331436998466,fde,ml
601,2.526884420690011,fde,ml
602,2.894723622643583,fde,ml
603,0.9178102063093867,fde,ml
604,2.617536698468793,fde,ml
605,0.9332226275863826,fde,ml
606,1.9502265040662166,fde,ml
607,3.2904416807944568,fde,ml
608,4.239561958211224,fde,ml
609,10.147125643001031,fde,ml
610,1.9340241395846003,fde,ml
611,0.22863635330733967,fde,ml
612,4.014747134585546,fde,ml
613,2.406151675435082,fde,ml
614,1.5853375798734453,fde,ml
615,3.962617468948878,fde,ml
616,5.347143906485413,fde,ml
617,0.46577511038674313,fde,ml
618,2.0547398903939516,fde,ml
619,1.9918161523819484,fde,ml
620,0.36937331436998466,fde,ml
621,2.2624180008415515,fde,ml
622,2.2023706591510184,fde,ml
623,1.4147467365950268,fde,ml
624,2.657582308413095,fde,ml
625,0.741276781882311,fde,ml
626,2.475726142935782,fde,ml
627,3.9945132094721356,fde,ml
628,4.165495330227853,fde,ml
629,10.175275435865895,fde,ml
630,0.4110479840724051,fde,ml
631,0.3384445465192787,fde,ml
632,3.7673753357017716,fde,ml
633,1.8697335049467638,fde,ml
634,0.8055552323365692,fde,ml
635,0.577890187815175,fde,ml
636,6.966206147267581,fde,ml
637,0.46352601010115985,fde,ml
638,0.7186716552981283,fde,ml
639,0.48893383421450515,fde,ml
640,0.36937331436998466,fde,ml
641,2.0131338851445113,fde,ml
642,0.49985023941477613,fde,ml
643,0.7287917484216555,fde,ml
644,2.4533479777720815,fde,ml
645,0.32739092049972246,fde,ml
646,2.044926734385556,fde,ml
647,2.6397395765365057,fde,ml
648,3.0982844261426052,fde,ml
649,9.834270583480022,fde,ml
650,0.8953434048136452,fde,ml
651,0.6334740325916848,fde,ml
652,3.156057989879432,fde,ml
653,0.9827760961585504,fde,ml
654,0.1151752642213858,fde,ml
655,1.0286137158099822,fde,ml
656,8.330823591519836,fde,ml
657,0.36913453589785206,fde,ml
658,1.8189969272567592,fde,ml
659,0.5283273184612718,fde,ml
660,0.36937331436998466,fde,ml
661,1.987264907929956,fde,ml
662,0.9185120462341235,fde,ml
663,0.9023151876615347,fde,ml
664,2.4830881242585336,fde,ml
665,1.2491730950538582,fde,ml
666,1.694910566436744,fde,ml
667,1.2569393350149536,fde,ml
668,1.969471571481753,fde,ml
669,9.656909784042929,fde,ml
670,1.6885899331223329,fde,ml
671,1.2867371797990823,fde,ml
672,2.5112377306051776,fde,ml
